time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2015-08-24T21:09:45.740Z,39.584,-123.3935,-0.327,2.66,md,39,101,0.06036,0.08,nc,nc72512161,2017-02-08T09:04:08.680Z,"13km SSE of Laytonville, California",earthquake,0.14,0.51,0.178,46,reviewed,nc,nc
2015-08-25T07:03:12.225Z,41.8727,-119.6151,10.7,2.5,ml,8,132.83,0.156,0.1894,nn,nn00507837,2018-06-30T00:00:37.730Z,"69km ESE of Lakeview, Oregon",earthquake,,2,0.27,5,reviewed,nn,nn
2015-08-27T02:20:44.000Z,49.272,-123.976,62,2.5,ml,,,,0.6,us,us1000357l,2016-07-22T19:56:46.770Z,"12km NNW of Nanaimo, Canada",earthquake,4.2,6.3,0.143,24,reviewed,pgc,uw
2015-08-27T06:37:36.510Z,38.7928333,-122.7581667,1.023,2.55,md,80,31,0.008108,0.05,nc,nc72514451,2017-02-08T09:17:34.360Z,"1km N of The Geysers, California",earthquake,0.08,0.14,0.226,65,reviewed,nc,nc
2015-08-28T01:07:04.500Z,40.491,-123.9576667,22.766,2.87,md,28,48,0.06216,0.12,nc,nc72514781,2017-02-08T09:22:04.270Z,"12km E of Rio Dell, California",earthquake,0.29,0.45,0.191,60,reviewed,nc,nc
2015-08-28T01:09:34.220Z,40.4878333,-123.9568333,22.259,2.62,md,26,47,0.06036,0.11,nc,nc72514786,2017-02-08T09:22:14.680Z,"12km E of Rio Dell, California",earthquake,0.3,0.39,0.164,43,reviewed,nc,nc
2015-08-29T08:13:14.110Z,39.481,-123.5968333,5.046,3.56,mw,65,139,0.08739,0.15,nc,nc72515311,2017-03-17T23:40:45.363Z,"18km ENE of Fort Bragg, California",earthquake,0.21,0.34,,3,reviewed,nc,nc
2015-08-29T08:13:47.100Z,39.4791667,-123.5883333,5.386,3.04,ml,32,139,0.08378,0.19,nc,nc71096509,2017-02-08T09:29:06.015Z,"17km WNW of Brooktrails, California",earthquake,0.3,0.51,0.118,24,reviewed,nc,nc
2015-08-29T11:39:27.180Z,49.1357,-122.2566,4.4,2.6,ml,,,,1.38,us,us100035z3,2016-07-22T19:56:50.090Z,"4km E of Mission, Canada",earthquake,1.4,6.2,0.143,24,reviewed,pgc,uw
2015-08-30T12:11:17.430Z,37.6486667,-122.0606667,6.985,2.61,md,179,31,0.009009,0.16,nc,nc72515806,2017-02-08T09:38:01.850Z,"2km SE of Hayward, California",earthquake,0.09,0.17,0.147,107,reviewed,nc,nc
2015-08-30T15:12:51.000Z,51.088,-130.745,10,4.3,mwr,,,,1.09,us,us10003kpc,2015-12-01T00:36:04.040Z,"217km WSW of Bella Bella, Canada",earthquake,8.1,2,,,reviewed,pgc,pgc
2015-08-30T22:57:19.556Z,41.8715,-119.6393,11.7,2.7,ml,7,76.52,0.142,0.2266,nn,nn00508679,2018-06-30T00:00:57.970Z,"68km ESE of Lakeview, Oregon",earthquake,,2.6,0.38,5,reviewed,nn,nn
2015-08-31T00:24:43.620Z,41.8883,-119.6349,8.8,2.6,ml,5,121.7,0.135,0.1604,nn,nn00508692,2018-06-30T00:00:58.814Z,"67km ESE of Lakeview, Oregon",earthquake,,4.2,0.41,5,reviewed,nn,nn
2015-08-31T04:15:43.872Z,41.8664,-119.6314,10.9,2.7,ml,8,99.03,0.15,0.2055,nn,nn00508702,2018-06-30T00:00:59.036Z,"69km ESE of Lakeview, Oregon",earthquake,,3.3,0.48,5,reviewed,nn,nn
2015-08-31T09:59:43.592Z,41.8615,-119.6253,11.2,3.3,ml,8,76.05,0.157,0.1895,nn,nn00508719,2018-06-30T00:00:59.150Z,"69km ESE of Lakeview, Oregon",earthquake,,2.3,0.37,5,reviewed,nn,nn
2015-08-31T13:21:39.127Z,41.8619,-119.6335,10.7,2.8,ml,8,98.68,0.152,0.1958,nn,nn00508730,2018-06-30T00:00:59.625Z,"69km ESE of Lakeview, Oregon",earthquake,,3.5,0.46,5,reviewed,nn,nn
2015-08-31T16:59:35.930Z,40.3538333,-124.3271667,30.899,2.5,md,21,203,0.04595,0.14,nc,nc72516481,2017-02-08T09:48:15.650Z,"24km SW of Rio Dell, California",earthquake,0.96,1.07,0.241,34,reviewed,nc,nc
2015-08-31T18:12:48.729Z,41.9018,-119.6357,9.7,2.7,ml,5,102,0.128,0.1883,nn,nn00508775,2018-06-30T00:01:01.405Z,"66km ESE of Lakeview, Oregon",earthquake,,4.1,0.5,5,reviewed,nn,nn
2015-08-31T21:26:17.795Z,41.8712,-119.6053,10.2,3.1,ml,7,135.32,0.163,0.1864,nn,nn00508822,2018-06-30T00:01:02.570Z,"70km ESE of Lakeview, Oregon",earthquake,,2.9,0.39,5,reviewed,nn,nn
2015-08-31T22:52:27.486Z,41.8624,-119.6267,10.3,3.3,ml,7,98.69,0.155,0.2387,nn,nn00508828,2018-06-30T00:01:02.689Z,"69km ESE of Lakeview, Oregon",earthquake,,2.7,0.42,5,reviewed,nn,nn
2015-09-01T19:35:45.925Z,41.8705,-119.6373,11.3,2.9,ml,7,99.4,0.144,0.2423,nn,nn00508952,2018-06-30T00:01:05.032Z,"68km ESE of Lakeview, Oregon",earthquake,,3,0.48,5,reviewed,nn,nn
2015-09-03T04:41:03.286Z,41.9031,-119.6375,9.9,2.8,ml,6,78.11,0.127,0.1102,nn,nn00509105,2018-06-30T00:01:07.613Z,"66km ESE of Lakeview, Oregon",earthquake,,3.8,0.52,5,reviewed,nn,nn
2015-09-03T09:36:32.240Z,41.8532,-119.6307,8.4,3.2,ml,7,75.63,0.159,0.1686,nn,nn00509117,2018-06-30T00:01:07.411Z,"69km ESE of Lakeview, Oregon",earthquake,,6.2,0.31,4,reviewed,nn,nn
2015-09-03T22:29:21.660Z,46.3561667,-122.2631667,10.42,2.99,ml,50,36,0.03242,0.15,uw,uw61074446,2016-07-22T19:57:03.310Z,"22km S of Morton, Washington",earthquake,0.29,0.4,0.147,137,reviewed,uw,uw
2015-09-04T05:06:16.314Z,41.8911,-119.6321,8.8,2.9,ml,5,77.51,0.136,0.1367,nn,nn00509230,2018-06-30T00:01:11.042Z,"67km ESE of Lakeview, Oregon",earthquake,,3.5,0.42,5,reviewed,nn,nn
2015-09-04T07:35:39.156Z,41.8463,-119.6317,8.7,3.3,ml,7,76,0.163,0.1654,nn,nn00509233,2018-06-30T00:01:13.029Z,"70km ESE of Lakeview, Oregon",earthquake,,3.5,0.32,4,reviewed,nn,nn
2015-09-05T23:25:03.292Z,41.9027,-119.6281,8.8,2.5,ml,5,78.11,0.133,0.1356,nn,nn00509384,2018-06-30T00:01:16.518Z,"67km ESE of Lakeview, Oregon",earthquake,,4.4,0.4,5,reviewed,nn,nn
2015-09-06T00:04:17.720Z,41.8864,-119.6292,8.7,2.7,ml,5,77.28,0.14,0.1538,nn,nn00509388,2018-06-30T00:01:17.185Z,"68km ESE of Lakeview, Oregon",earthquake,,3.7,0.33,5,reviewed,nn,nn
2015-09-06T05:30:37.721Z,41.8473,-119.6354,8.2,3,ml,7,97.38,0.16,0.2052,nn,nn00509421,2018-06-30T00:01:17.437Z,"70km ESE of Lakeview, Oregon",earthquake,,3.9,0.38,4,reviewed,nn,nn
2015-09-06T09:54:03.930Z,41.8719,-119.6261,8.7,2.5,ml,5,99.45,0.15,0.1952,nn,nn00509430,2018-06-30T00:01:17.641Z,"69km ESE of Lakeview, Oregon",earthquake,,3.5,0.37,4,reviewed,nn,nn
2015-09-07T11:26:08.430Z,47.6135,-128.8421,13.8,3.1,mwr,,205,0.377,1.05,us,us10003mei,2015-12-05T01:40:34.040Z,"276km SW of Tofino, Canada",earthquake,5,6.5,,,reviewed,us,pgc
2015-09-07T14:35:57.290Z,38.3456667,-122.3883333,7.519,2.82,md,137,80,0.05495,0.15,nc,nc72521361,2017-02-08T10:32:21.470Z,"6km SSW of Yountville, California",earthquake,0.12,0.22,0.157,127,reviewed,nc,nc
2015-09-07T16:05:45.590Z,39.874,-122.8786667,7.341,2.92,md,46,31,0.1649,0.15,nc,nc72521541,2017-02-08T10:32:42.260Z,"32km ENE of Covelo, California",earthquake,0.14,0.62,0.152,80,reviewed,nc,nc
2015-09-07T23:27:20.820Z,40.4355,-125.4848333,10.096,2.59,md,16,314,0.9234,0.28,nc,nc72521831,2017-02-08T10:37:23.176Z,"104km W of Ferndale, California",earthquake,12.4,12.38,0.196,22,reviewed,nc,nc
2015-09-08T08:13:42.940Z,41.9868333,-120.1623333,7.097,3.52,ml,10,98,0.1342,0.09,nc,nc72522031,2018-06-30T00:01:29.280Z,"27km SE of Lakeview, Oregon",earthquake,0.35,0.91,0.127,22,reviewed,nc,nc
2015-09-08T09:38:04.180Z,50.7444,-130.1086,13.97,4.5,mwr,,165,1.26,1.33,us,us20003h7l,2015-12-05T01:40:36.040Z,"189km W of Port Hardy, Canada",earthquake,7.5,6.4,,,reviewed,us,pgc
2015-09-09T18:50:19.381Z,41.8782,-119.6332,10.3,2.8,ml,6,100.01,0.142,0.1751,nn,nn00509849,2018-06-30T00:01:50.270Z,"68km ESE of Lakeview, Oregon",earthquake,,2.4,0.22,5,reviewed,nn,nn
2015-09-09T21:47:58.740Z,43.3793,-127.9734,16.29,3.1,ml,,276,2.711,0.66,us,us20003hn8,2015-12-05T01:40:39.040Z,"290km W of Bandon, Oregon",earthquake,12.7,8.5,0.074,24,reviewed,us,us
2015-09-10T22:37:16.750Z,40.3771667,-124.5788333,21.49,2.55,md,35,254,0.2315,0.13,nc,nc72523356,2017-02-08T11:01:37.664Z,"34km SW of Ferndale, California",earthquake,0.51,0.29,0.26,37,reviewed,nc,nc
2015-09-11T00:07:53.470Z,37.4868333,-119.3661667,14.631,2.76,md,55,51,0.1856,0.07,nc,nc72523396,2017-02-08T11:02:29.340Z,"32km ENE of Oakhurst, California",earthquake,0.23,0.62,0.211,48,reviewed,nc,nc
2015-09-11T04:40:40.460Z,39.8165,-122.7526667,-0.118,2.86,md,28,74,0.07207,0.1,nc,nc72523636,2017-02-08T11:08:29.750Z,"37km SW of Rancho Tehama Reserve, California",earthquake,0.17,0.65,0.173,75,reviewed,nc,nc
2015-09-11T16:24:11.380Z,37.4876667,-119.3511667,11.716,2.73,md,49,86,0.2568,0.11,nc,nc72523891,2017-02-08T11:10:51.340Z,"31km NE of Oakhurst, California",earthquake,0.5,1.16,0.123,41,reviewed,nc,nc
2015-09-11T19:14:29.342Z,41.8535,-119.6207,10.3,2.8,ml,7,76.24,0.164,0.1957,nn,nn00510163,2018-06-30T00:01:56.386Z,"70km ESE of Lakeview, Oregon",earthquake,,2.5,0.35,5,reviewed,nn,nn
2015-09-12T13:11:06.240Z,39.807,-122.7448333,2.702,2.86,ml,25,65,0.06216,0.08,nc,nc72524276,2017-02-08T11:15:03.790Z,"37km SW of Rancho Tehama Reserve, California",earthquake,0.18,0.85,0.155,23,reviewed,nc,nc
2015-09-12T13:41:32.640Z,39.8076667,-122.7425,2.862,3.07,ml,24,73,0.06126,0.08,nc,nc72524286,2017-02-08T11:15:20.320Z,"37km SW of Rancho Tehama Reserve, California",earthquake,0.2,1.03,0.173,24,reviewed,nc,nc
2015-09-12T22:22:12.400Z,47.5178333,-121.7498333,18.83,3.86,ml,59,56,0.0866,0.32,uw,uw61064752,2019-01-21T01:42:35.986Z,"3km NE of North Bend, Washington",earthquake,0.47,0.69,0.151,213,reviewed,uw,uw
2015-09-13T12:40:26.850Z,40.3775,-124.5761667,22.069,2.56,md,30,235,0.2297,0.06,nc,nc72524801,2017-02-08T11:21:57.340Z,"34km SW of Ferndale, California",earthquake,0.76,0.43,0.17,35,reviewed,nc,nc
2015-09-13T14:13:40.440Z,42.9905,-126.936,-0.128,2.64,ml,17,296,1.881,0.98,uw,uw61064912,2016-07-22T19:57:23.950Z,off the coast of Oregon,earthquake,4.36,31.61,0.03,1,reviewed,uw,uw
2015-09-13T22:02:35.750Z,40.4243333,-124.582,18.699,2.8,mh,13,312,0.2495,0.13,nc,nc71096819,2017-02-08T11:23:17.875Z,"31km WSW of Ferndale, California",earthquake,1.42,0.69,,0,reviewed,nc,nc
2015-09-14T13:55:48.087Z,41.8594,-119.6271,9.7,4.7,ml,10,98.44,0.157,0.2669,nn,nn00510518,2018-06-30T00:02:18.274Z,"69km ESE of Lakeview, Oregon",earthquake,,4.3,0.4,6,reviewed,nn,nn
2015-09-14T14:12:05.845Z,41.8468,-119.6435,8.3,3,ml,5,134.76,0.156,0.1116,nn,nn00510527,2018-06-30T00:02:20.046Z,"69km ESE of Lakeview, Oregon",earthquake,,5.8,0.51,5,reviewed,nn,nn
2015-09-14T14:18:13.950Z,38.8023333,-122.7755,0.878,2.64,md,39,35,0.01622,0.07,nc,nc72525216,2017-02-08T11:27:15.800Z,"3km NNW of The Geysers, California",earthquake,0.12,0.36,0.293,53,reviewed,nc,nc
2015-09-14T14:38:01.851Z,41.8654,-119.6362,8.9,2.9,ml,5,192.02,0.148,0.1384,nn,nn00510585,2018-06-30T00:02:20.156Z,"68km ESE of Lakeview, Oregon",earthquake,,4.4,0.51,5,reviewed,nn,nn
2015-09-14T15:18:22.755Z,41.8898,-119.6287,9.7,2.6,ml,6,190.31,0.139,0.186,nn,nn00510545,2018-06-30T00:02:18.567Z,"68km ESE of Lakeview, Oregon",earthquake,,3.1,0.38,5,reviewed,nn,nn
2015-09-14T15:44:46.075Z,41.8629,-119.6267,9,2.7,ml,5,153.95,0.155,0.1171,nn,nn00510562,2018-06-30T00:02:19.102Z,"69km ESE of Lakeview, Oregon",earthquake,,4,0.35,5,reviewed,nn,nn
2015-09-14T16:29:15.948Z,41.8608,-119.6497,8.2,2.6,ml,5,98.67,0.143,0.1558,nn,nn00510560,2018-06-30T00:02:19.941Z,"68km ESE of Lakeview, Oregon",earthquake,,5.7,0.49,5,reviewed,nn,nn
2015-09-14T17:49:47.824Z,41.898,-119.6179,8.8,2.5,ml,5,131.37,0.142,0.158,nn,nn00510588,2018-06-30T00:02:21.877Z,"68km ESE of Lakeview, Oregon",earthquake,,3.1,0.2,4,reviewed,nn,nn
2015-09-14T18:57:51.552Z,41.8629,-119.6276,8.8,2.6,ml,7,98.72,0.154,0.1422,nn,nn00510616,2018-06-30T00:02:20.897Z,"69km ESE of Lakeview, Oregon",earthquake,,4.2,0.36,4,reviewed,nn,nn
2015-09-14T23:18:14.475Z,41.8603,-119.6292,10.7,2.7,ml,7,75.98,0.155,0.2106,nn,nn00510696,2018-06-30T00:02:23.387Z,"69km ESE of Lakeview, Oregon",earthquake,,2.9,0.38,5,reviewed,nn,nn
2015-09-15T09:00:49.046Z,41.8862,-119.628,12,2.9,ml,7,77.27,0.141,0.2156,nn,nn00510739,2018-06-30T00:02:31.319Z,"68km ESE of Lakeview, Oregon",earthquake,,3.4,0.28,5,reviewed,nn,nn
2015-09-15T12:46:06.150Z,38.809,-122.8128333,2.438,3,ml,39,48,0.01351,0.04,nc,nc72525476,2017-02-08T11:29:26.760Z,"6km NW of The Geysers, California",earthquake,0.1,0.23,0.149,39,reviewed,nc,nc
2015-09-15T22:38:23.563Z,41.8623,-119.622,8.7,2.5,ml,8,104.68,0.158,0.1846,nn,nn00510865,2018-06-30T00:02:33.920Z,"70km ESE of Lakeview, Oregon",earthquake,,3.2,0.32,5,reviewed,nn,nn
2015-09-16T13:37:31.808Z,41.8611,-119.6375,11.1,2.9,ml,7,98.63,0.15,0.2082,nn,nn00510908,2018-06-30T00:02:37.661Z,"69km ESE of Lakeview, Oregon",earthquake,,2.6,0.26,4,reviewed,nn,nn
2015-09-16T13:44:18.220Z,38.7825,-122.7536667,1.138,2.67,md,36,50,0.04144,0.05,nc,nc72525801,2017-02-08T11:31:55.050Z,"0km NNE of The Geysers, California",earthquake,0.15,0.81,0.224,61,reviewed,nc,nc
2015-09-16T13:48:44.650Z,38.78,-122.7718333,0.418,2.9,md,41,33,0.03333,0.07,nc,nc72525816,2017-02-08T11:34:02.880Z,"1km WNW of The Geysers, California",earthquake,0.11,0.75,0.204,73,reviewed,nc,nc
2015-09-17T05:39:33.370Z,40.3641667,-124.4658333,26.149,2.8,mh,17,265,0.145,0.08,nc,nc72526046,2017-02-08T11:36:02.901Z,"29km SW of Ferndale, California",earthquake,1.08,0.43,,0,reviewed,nc,nc
2015-09-17T17:48:13.400Z,38.7466667,-122.703,2.687,2.57,md,46,34,0.05586,0.08,nc,nc72526166,2017-02-08T11:37:29.180Z,"5km SE of The Geysers, California",earthquake,0.11,0.54,0.264,64,reviewed,nc,nc
2015-09-17T19:39:30.110Z,37.9111667,-121.9608333,-0.248,2.8,mh,7,80,0.03964,0.03,nc,nc72526176,2017-02-08T11:37:36.732Z,"3km SW of Quarry near Clayton, CA",quarry blast,0.4,31.61,,0,reviewed,nc,nc
2015-09-17T20:47:27.701Z,41.858,-119.6452,11.8,3.1,ml,8,75.83,0.148,0.2083,nn,nn00511125,2018-06-30T00:02:42.796Z,"70km ESE of Lakeview, Oregon",earthquake,,2.8,0.42,5,reviewed,nn,nn
2015-09-19T21:50:31.150Z,49.4227,-129.6481,10,4.8,mwr,,164,1.561,0.83,us,us20003m0m,2016-11-10T21:52:55.440Z,"213km SW of Port Hardy, Canada",earthquake,6.4,1.9,,,reviewed,us,pgc
2015-09-20T16:55:21.558Z,41.8648,-119.6279,10.9,3.4,ml,7,98.88,0.153,0.1848,nn,nn00511445,2018-06-30T00:03:00.996Z,"69km ESE of Lakeview, Oregon",earthquake,,3.3,0.21,4,reviewed,nn,nn
2015-09-21T05:39:53.420Z,39.285,-122.7986667,3.928,2.5,mh,5,222,0.1541,0.18,nc,nc72524055,2017-02-08T11:46:57.126Z,Northern California,earthquake,1.75,31.61,,0,reviewed,nc,nc
2015-09-21T19:13:10.271Z,41.8585,-119.6185,11.6,2.5,ml,7,76.18,0.162,0.2334,nn,nn00511581,2018-06-30T00:03:07.323Z,"70km ESE of Lakeview, Oregon",earthquake,,2.7,0.3,4,reviewed,nn,nn
2015-09-22T13:24:50.520Z,50.3258,-130.2273,10,4.7,mwr,,162,1.374,0.93,us,us20003mvq,2016-11-10T21:53:22.101Z,"203km W of Port Hardy, Canada",earthquake,5.3,2,,,reviewed,us,pgc
2015-09-22T15:24:20.374Z,41.8627,-119.6359,8.2,2.5,ml,6,98.75,0.15,0.1021,nn,nn00511677,2018-06-30T00:03:09.480Z,"69km ESE of Lakeview, Oregon",earthquake,,4.3,0.38,4,reviewed,nn,nn
2015-09-22T22:31:15.760Z,40.377,-124.8453333,9.189,2.75,md,62,242,0.4315,0.16,nc,nc72527776,2017-02-08T11:52:43.029Z,"54km WSW of Ferndale, California",earthquake,0.53,0.88,0.185,55,reviewed,nc,nc
2015-09-22T22:34:19.896Z,41.8623,-119.6359,11.6,3.1,ml,7,76.07,0.15,0.2298,nn,nn00511780,2018-06-30T00:03:11.732Z,"69km ESE of Lakeview, Oregon",earthquake,,3,0.36,5,reviewed,nn,nn
2015-09-23T02:54:19.670Z,40.3828333,-124.643,23.485,2.63,md,41,239,0.273,0.15,nc,nc72527876,2017-02-08T11:53:40.534Z,"38km WSW of Ferndale, California",earthquake,0.58,0.71,0.182,42,reviewed,nc,nc
2015-09-24T13:48:58.480Z,50.7832,-130.2084,10,5.7,mww,,77,1.326,1.39,us,us20003nmz,2016-11-10T21:53:33.894Z,"197km W of Port Hardy, Canada",earthquake,2.8,1.8,,,reviewed,us,us
2015-09-24T13:51:38.370Z,40.4266667,-123.3941667,8.13,3,ml,7,268,0.3288,0.02,nc,nc72529026,2015-09-24T21:54:23.135Z,"22km SW of Hayfork, California",earthquake,4.56,31.61,0.46,12,reviewed,nc,nc
2015-09-24T18:42:05.770Z,41.7291,-126.6908,10,2.7,ml,,245,2.096,0.93,us,us10003lf6,2015-12-28T23:08:38.040Z,"202km W of Brookings, Oregon",earthquake,3.7,2,0.069,28,reviewed,us,us
2015-09-24T19:46:28.700Z,37.3278333,-122.1006667,-0.308,2.9,mh,9,88,0.009009,0.03,nc,nc72529141,2017-02-08T12:01:14.732Z,"11km E of Quarry near Portola Valley, CA",quarry blast,0.3,31.61,,0,reviewed,nc,nc
2015-09-25T07:32:08.220Z,38.7921667,-122.8013333,3.059,2.64,md,45,36,0.01622,0.06,nc,nc72529351,2017-02-08T12:02:27.290Z,"4km WNW of The Geysers, California",earthquake,0.12,0.42,0.202,97,reviewed,nc,nc
2015-09-25T12:55:32.048Z,41.8624,-119.637,11.1,2.9,ml,9,76.07,0.149,0.1574,nn,nn00512173,2018-06-30T00:03:23.712Z,"68km ESE of Lakeview, Oregon",earthquake,,2.7,0.5,6,reviewed,nn,nn
2015-09-25T22:05:38.550Z,40.4011667,-124.4721667,20.78,2.68,md,21,251,0.164,0.21,nc,nc72529531,2017-02-08T12:04:03.603Z,"26km SW of Ferndale, California",earthquake,1.69,0.53,0.183,34,reviewed,nc,nc
2015-09-25T22:13:59.652Z,41.8937,-119.6449,10.8,2.6,ml,6,77.62,0.126,0.1389,nn,nn00512257,2018-06-30T00:03:27.243Z,"66km ESE of Lakeview, Oregon",earthquake,,3.5,0.55,5,reviewed,nn,nn
2015-09-26T12:19:58.080Z,40.4425,-125.252,6.489,2.84,md,36,266,0.7486,0.29,nc,nc72530001,2017-02-08T12:05:56.531Z,"85km W of Ferndale, California",earthquake,3.26,4.07,0.181,53,reviewed,nc,nc
2015-09-26T19:08:29.320Z,41.8542,-119.6043,9,3.3,ml,8,75.71,0.173,0.2879,nn,nn00512358,2018-06-30T00:03:32.184Z,"71km ESE of Lakeview, Oregon",earthquake,,4.1,0.53,5,reviewed,nn,nn
2015-09-26T19:27:40.115Z,41.8636,-119.6007,8.5,3.1,ml,7,76.17,0.17,0.1812,nn,nn00512362,2018-06-30T00:03:32.434Z,"71km ESE of Lakeview, Oregon",earthquake,,4.4,0.42,5,reviewed,nn,nn
2015-09-26T20:23:52.963Z,41.8537,-119.6042,7.5,2.8,ml,8,75.69,0.174,0.1761,nn,nn00512373,2018-06-30T00:03:33.116Z,"71km ESE of Lakeview, Oregon",earthquake,,5,0.39,5,reviewed,nn,nn
2015-09-27T02:44:00.617Z,41.8709,-119.6123,10.2,4.2,ml,10,76.51,0.159,0.1649,nn,nn00512427,2018-06-30T00:03:36.135Z,"70km ESE of Lakeview, Oregon",earthquake,,3.1,0.37,7,reviewed,nn,nn
2015-09-28T04:55:37.864Z,41.8564,-119.6267,10.2,3,ml,8,105.57,0.159,0.2002,nn,nn00512559,2018-06-30T00:03:43.904Z,"70km ESE of Lakeview, Oregon",earthquake,,2.1,0.5,5,reviewed,nn,nn
2015-09-28T21:36:40.160Z,39.4435,-122.9865,7.991,3.91,mw,56,20,0.06757,0.09,nc,nc72532161,2017-03-17T23:41:16.959Z,"27km NE of Redwood Valley, California",earthquake,0.13,0.57,,6,reviewed,nc,nc
2015-09-28T22:01:05.660Z,39.4386667,-122.9861667,4.231,2.56,md,41,33,0.07117,0.07,nc,nc72532176,2017-02-08T12:13:50.060Z,"26km NE of Redwood Valley, California",earthquake,0.13,0.56,0.203,56,reviewed,nc,nc
2015-09-29T00:03:30.399Z,41.8542,-119.6368,11.9,4.2,ml,8,75.67,0.155,0.2394,nn,nn00512709,2018-06-30T00:03:52.353Z,"69km ESE of Lakeview, Oregon",earthquake,,2.6,0.4,5,reviewed,nn,nn
2015-09-30T13:29:18.800Z,40.4131667,-125.3238333,10.211,2.52,md,18,295,0.7991,0.28,nc,nc72533226,2017-02-08T12:18:55.014Z,"91km W of Ferndale, California",earthquake,10.56,10.11,0.229,22,reviewed,nc,nc
2015-10-01T05:44:00.504Z,41.8623,-119.6353,11.1,2.9,ml,8,76.07,0.15,0.2284,nn,nn00513014,2018-06-30T00:04:02.825Z,"69km ESE of Lakeview, Oregon",earthquake,,2.4,0.46,5,reviewed,nn,nn
2015-10-01T20:04:48.520Z,41.8687,-119.5953,7.2,3,ml,7,128.96,0.171,0.1497,nn,nn00513098,2018-06-30T00:04:05.457Z,"71km ESE of Lakeview, Oregon",earthquake,,4.3,0.4,4,reviewed,nn,nn
2015-10-02T11:48:07.430Z,40.6235,-124.3565,25.623,2.7,md,22,216,0.08468,0.23,nc,nc72534146,2017-02-08T12:27:05.840Z,"9km NW of Ferndale, California",earthquake,1.29,0.89,0.186,20,reviewed,nc,nc
2015-10-04T00:22:03.610Z,37.635,-119.5003333,22.848,2.62,md,24,288,0.3333,0.04,nc,nc72535336,2017-02-08T12:32:03.334Z,"13km SSE of Yosemite Valley, California",earthquake,3.3,1.4,0.26,36,reviewed,nc,nc
2015-10-04T13:28:19.765Z,41.8654,-119.599,9.8,3.3,ml,8,76.25,0.17,0.1242,nn,nn00513400,2018-06-30T00:04:17.300Z,"71km ESE of Lakeview, Oregon",earthquake,,3.6,0.41,5,reviewed,nn,nn
2015-10-04T14:30:34.057Z,41.8655,-119.6136,9.2,3,ml,9,76.25,0.161,0.1994,nn,nn00513404,2018-06-30T00:04:17.526Z,"70km ESE of Lakeview, Oregon",earthquake,,3,0.3,6,reviewed,nn,nn
2015-10-05T16:06:53.394Z,41.8656,-119.6247,7.9,2.9,ml,5,76.24,0.154,0.1768,nn,nn00513612,2018-06-30T00:04:20.679Z,"69km ESE of Lakeview, Oregon",earthquake,,5.3,0.54,5,reviewed,nn,nn
2015-10-05T20:37:49.450Z,39.3803333,-122.8945,5.754,2.62,md,40,34,0.1189,0.06,nc,nc72535796,2017-02-08T12:37:18.800Z,"23km N of Upper Lake, California",earthquake,0.12,0.52,0.179,70,reviewed,nc,nc
2015-10-05T21:18:25.901Z,41.8643,-119.6402,9.9,2.7,ml,6,230.9,0.146,0.1528,nn,nn00513662,2018-06-30T00:04:22.044Z,"68km ESE of Lakeview, Oregon",earthquake,,5.6,0.4,4,reviewed,nn,nn
2015-10-05T21:19:54.255Z,41.8602,-119.6389,8.4,2.5,ml,4,202.63,0.15,0.12,nn,nn00513663,2018-06-30T00:04:21.943Z,"68km ESE of Lakeview, Oregon",earthquake,,7,0.54,4,reviewed,nn,nn
2015-10-06T10:06:50.370Z,43.0933333,-126.9685,4.182,3.08,ml,24,297,1.813,0.63,uw,uw61088716,2016-07-22T19:58:23.810Z,off the coast of Oregon,earthquake,4.72,53.3,0.243,3,reviewed,uw,uw
2015-10-06T18:53:53.270Z,38.791,-122.7578333,2.464,2.87,md,52,31,0.03423,0.05,nc,nc72536056,2017-02-08T12:40:13.840Z,"1km N of The Geysers, California",earthquake,0.1,0.27,0.291,79,reviewed,nc,nc
2015-10-07T00:29:32.100Z,44.6175,-128.8087,10,3.9,mb,,219,3.531,1.1,us,us10003kub,2016-01-04T22:29:25.040Z,Off the coast of Oregon,earthquake,11,2,0.182,8,reviewed,us,us
2015-10-07T14:48:47.227Z,41.8784,-119.6339,9.3,2.7,ml,5,76.86,0.141,0.1273,nn,nn00513873,2018-06-30T00:04:29.845Z,"68km ESE of Lakeview, Oregon",earthquake,,4.2,0.48,5,reviewed,nn,nn
2015-10-08T08:09:27.020Z,41.8513,-119.6315,11.6,2.5,ml,7,154.42,0.16,0.2468,nn,nn00514006,2018-06-30T00:04:34.339Z,"70km ESE of Lakeview, Oregon",earthquake,,2.7,0.25,5,reviewed,nn,nn
2015-10-09T03:12:43.355Z,41.8493,-119.6488,11.4,2.9,ml,7,97.57,0.152,0.2085,nn,nn00514115,2018-06-30T00:04:39.973Z,"68km ESE of Lakeview, Oregon",earthquake,,2.8,0.44,4,reviewed,nn,nn
2015-10-10T09:38:42.891Z,41.8508,-119.6334,10.6,3,ml,7,75.81,0.159,0.2298,nn,nn00514218,2018-06-30T00:04:42.348Z,"69km ESE of Lakeview, Oregon",earthquake,,3.9,0.46,5,reviewed,nn,nn
